,,,"0,  SMILE","eco-indicator 99, (H,A):ecosystem quality:total","1,  AtomNum_no_H","2,  AtomNum_H","3,  BalabanJ","4,  BertzCT","5,  Ipc","6,  HallKierAlpha","7,  Kappa1","8,  Kappa2","9,  Kappa3","10,  Chi0","11,  Chi0n","12,  Chi0v","13,  Chi1","14,  Chi1n","15,  Chi1v","16,  Chi2n","17,  Chi2v","18,  Chi3n","19,  Chi3v","20,  Chi4n","21,  Chi4v","22,  MolLogP","23,  MolMR","24,  MolWt","25,  ExactMolWt","26,  HeavyAtomCount","27,  HeavyAtomMolWt","28,  NHOHCount","29,  NOCount","30,  NumHAcceptors","31,  NumHDonors","32,  NumHeteroatoms","33,  NumRotatableBonds","34,  NumValenceElectrons","35,  CalcNumAmideBonds","36,  CalcNumAromaticRings","37,  CalcNumRings","38,  CalcNumSaturatedRings","39,  CalcNumAliphaticRings","40,  CalcNumAromaticCarbocycles","41,  CalcNumAromaticHeterocycles","42,  CalcNumHeterocycles","43,  CalcNumSaturatedCarbocycles","44,  CalcNumSaturatedHeterocycles","45,  CalcNumAliphaticCarbocycles","46,  CalcNumAliphaticHeterocycles","47,  RingCount","48,  FractionCSP3","49,  CalcNumSpiroAtoms","50,  CalcNumBridgeheadAtoms","51,  TPSA","52,  LabuteASA","53,  PEOE_VSA1","54,  PEOE_VSA2","55,  PEOE_VSA3","56,  PEOE_VSA4","57,  PEOE_VSA5","58,  PEOE_VSA6","59,  PEOE_VSA7","60,  PEOE_VSA8","61,  PEOE_VSA9","62,  PEOE_VSA10","63,  PEOE_VSA11","64,  PEOE_VSA12","65,  PEOE_VSA13","66,  PEOE_VSA14","67,  SMR_VSA1","68,  SMR_VSA2","69,  SMR_VSA3","70,  SMR_VSA4","71,  SMR_VSA5","72,  SMR_VSA6","73,  SMR_VSA7","74,  SMR_VSA8","75,  SMR_VSA9","76,  SMR_VSA10","77,  SlogP_VSA1","78,  SlogP_VSA2","79,  SlogP_VSA3","80,  SlogP_VSA4","81,  SlogP_VSA5","82,  SlogP_VSA6","83,  SlogP_VSA7","84,  SlogP_VSA8","85,  SlogP_VSA9","86,  SlogP_VSA10","87,  SlogP_VSA11","88,  SlogP_VSA12","89,  EState_VSA1","90,  EState_VSA2","91,  EState_VSA3","92,  EState_VSA4","93,  EState_VSA5","94,  EState_VSA6","95,  EState_VSA7","96,  EState_VSA8","97,  EState_VSA9","98,  EState_VSA10","99,  EState_VSA11","100,  VSA_EState1","101,  VSA_EState2","102,  VSA_EState3","103,  VSA_EState4","104,  VSA_EState5","105,  VSA_EState6","106,  VSA_EState7","107,  VSA_EState8","108,  VSA_EState9","109,  VSA_EState10","110,  CalcPBF","111,  CalcPMI1","112,  CalcPMI2","113,  CalcPMI3","114,  CalcNPR1","115,  CalcNPR2","116,  CalcRadiusOfGyration","117,  CalcInertialShapeFactor","118,  CalcEccentricity","119,  CalcAsphericity","120,  CalcSpherocityIndex","121,  CalcNumHBA","122,  CalcNumHBD","123,  CalcNumLipinskiHBA","124,  CalcNumLipinskiHBD","125,  NumRadicalElectrons"
15494,epichlorohydrin//[RoW] epichlorohydrin production from allyl chloride,C1C(O1)CCl,ClCC1CO1,0.013149838,5,5,1.998939485,33.87430298,29.69332843,0.25,3.44047619,1.1492,0.780612245,3.698670613,2.777776595,3.533705541,2.431851653,1.608135218,2.142657702,1.109645151,1.418251851,0.574471951,0.918677999,0.157128462,0.335302624,0.624,20.46,92.525,92.00289246,5,87.485,0,1,1,0,2,1,30,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,12.53,35.88011556,4.736862954,0,0,0,11.60093989,0,0,0,18.5908518,0,0,0,0,0,4.736862954,0,0,0,6.103966388,12.48688541,0,0,0,11.60093989,0,18.5908518,4.736862954,0,0,0,0,0,0,0,0,11.60093989,0,0,11.98396983,6.606881965,0,0,0,0,16.33780284,0,0,0,0,0,0,0,0,0,0,6.670524691,5.273919753,0,10.05449025,107.7495253,117.8040156,0.0853493,0.9146507,1.160414773,0.090969376,0.996351091,0.76580561,0,1,0,1,0,0
15688,ethane//[RoW] natural gas production,CC,CC,0.00117329,2,6,1,0,2,0,2,0,0,2,2,2,1,1,1,0,0,0,0,0,0,1.0262,11.348,30.07,30.04695019,2,24.022,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.10419314,0,0,0,0,0,13.8474744,0,0,0,0,0,0,0,0,0,0,0,0,13.8474744,0,0,0,0,0,0,0,0,0,13.8474744,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8474744,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6.0055,6.0055,0,1,0.5,0,1,1,0,0,0,0,0,0
15596,"ethanol, without water, in 95% solution state, from fermentation//[RoW] ethanol production from maize",CCO,CCO,0.21144159,3,6,1.632993162,2.754887502,2.754887502,-0.04,2.96,1.96,1.96,2.707106781,2.154320377,2.154320377,1.414213562,1.023334547,1.023334547,0.316227766,0.316227766,0,0,0,0,-0.0014,12.7598,46.069,46.04186481,3,40.021,1,1,1,1,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.23,19.89842689,5.106527395,0,0,0,0,0,6.9237372,6.606881965,0,0,0,0,0,0,5.106527395,0,0,0,6.9237372,6.606881965,0,0,0,0,0,11.71340936,0,0,6.9237372,0,0,0,0,0,0,0,0,6.606881965,0,0,0,6.9237372,0,0,5.106527395,0,0,0,0,0,0,0,0,0,0,9.5,0,0,2.087149074,20.72266505,22.80981412,0.091502239,0.908497761,0.754947767,0.435281683,0.995804871,0.750611261,0,1,1,1,1,0
11437,ethyl acetate//[RoW] ethyl acetate production,CCOC(=O)C,CCOC(C)=O,0.013559085,6,8,2.83125711,49.509775,14.83446686,-0.53,5.47,2.693713647,3.47,4.991563832,4.023603362,4.023603362,2.77005561,1.904030206,1.904030206,0.924594326,0.924594326,0.3476007,0.3476007,0.203263132,0.203263132,0.5694,22.307,88.106,88.0524295,6,80.042,0,2,2,0,2,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,26.3,37.1091447,4.736862954,4.794537184,0,0,0,0,6.9237372,6.9237372,6.606881965,0,0,0,0,5.969305288,9.531400138,0,0,0,13.8474744,6.606881965,0,0,0,5.969305288,0,12.57618725,9.531400138,0,13.8474744,0,0,0,0,0,0,0,0,5.969305288,6.606881965,0,6.9237372,6.9237372,0,4.736862954,0,4.794537184,0,0,0,0,0,0,0,0,0,17.66666667,0,0,23.04103273,102.4467074,125.4877401,0.183611823,0.816388177,1.252107691,0.035431926,0.982998829,0.550304435,0,2,0,2,0,0
11438,ethyl benzene//[RoW] ethyl benzene production,CCC1=CC=CC=C1,CCc1ccccc1,0.010014487,8,10,2.832085835,141.3842989,91.36757728,-0.78,5.358504155,2.508347808,1.093537203,5.819990956,5.093858127,5.093858127,3.931851653,2.971343774,2.971343774,1.83915195,1.83915195,1.251072953,1.251072953,0.713712832,0.713712832,2.249,35.82,106.168,106.0782503,8,96.088,0,0,0,0,0,1,42,0,1,1,0,0,1,0,0,0,0,0,0,1,0.25,0,0,0,50.16128735,0,0,0,0,0,37.25557254,11.98427311,0,0,0,0,0,0,0,0,0,0,0,13.34455882,0,35.89528683,0,0,0,0,0,6.420821623,0,12.48718869,30.33183534,0,0,0,0,0,0,0,0,0,6.420821623,5.563451492,0,6.066367068,31.18920547,0,0,0,0,0,0,0,0,0,0,0,15.16666667,0,0,39.36838209,133.2871732,172.6555553,0.228016886,0.771983114,1.340465686,0.019609216,0.973657178,0.471924443,0,0,0,0,0,0
11439,"ethyl tert-butyl ether//[RoW] ethyl tert-butyl ether production, from bioethanol",CCOC(C)(C)C,CCOC(C)(C)C,0.14255654,7,14,3.154490065,42.63193445,18.14170945,-0.04,6.96,2.31410722,5.96,5.914213562,5.615355072,5.615355072,3.060660172,2.699906061,2.699906061,2.545385138,2.545385138,0.577350269,0.577350269,0.433012702,0.433012702,1.8214,31.379,102.177,102.1044651,7,88.065,0,1,1,0,1,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.23,45.67750683,4.736862954,0,0,0,0,0,27.6949488,6.606881965,5.601050811,0,0,0,0,0,4.736862954,0,0,0,33.29599961,6.606881965,0,0,0,0,0,12.20793278,4.736862954,0,27.6949488,0,0,0,0,0,0,0,0,5.601050811,0,6.606881965,0,0,6.9237372,20.7712116,4.736862954,0,0,0,0,0,0,0,0,0,0,14.25,0,0,25.48904439,110.996364,136.4854084,0.186752889,0.813247111,1.244919994,0.031905751,0.982406921,0.544371257,0,1,0,1,0,0
11440,ethylamine//[RoW] ethylamine production,CCN,CCN,0.013730411,3,7,1.632993162,2.754887502,2.754887502,-0.04,2.96,1.96,1.96,2.707106781,2.28445705,2.28445705,1.414213562,1.115355072,1.115355072,0.40824829,0.40824829,0,0,0,0,-0.035,14.7284,45.085,45.05784922,3,38.029,2,1,1,1,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26.02,20.44408384,5.733667477,0,0,0,0,6.9237372,6.544756406,0,0,0,0,0,0,0,0,0,0,5.733667477,6.9237372,6.544756406,0,0,0,0,5.733667477,6.544756406,0,0,6.9237372,0,0,0,0,0,0,0,0,0,0,6.544756406,0,0,6.9237372,0,5.733667477,0,0,0,0,0,0,0,0,0,0,7.5,0,0,2.050081417,19.43807686,21.48815828,0.095405171,0.904594829,0.751695836,0.441248246,0.995438523,0.741090927,0,1,1,1,2,0
11441,ethylene bromide//[RoW] ethylene bromide production,C(CBr)Br,BrCCBr,0.022319098,4,4,1.974744871,6,6.854752972,0.96,4.96,3.96,2.96,3.414213562,2.170142508,5.342135587,1.914213562,1.034522484,3.277460299,0.377964473,1.963961012,0.071428571,1.928571429,0,0,1.7762,27.588,187.862,185.8679743,4,183.83,0,0,0,0,2,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42.83928835,0,0,0,0,0,31.8598878,0,10.66017929,0,0,0,0,0,0,0,0,0,0,0,10.66017929,0,0,0,31.8598878,0,10.66017929,0,0,0,0,0,0,0,0,0,31.8598878,0,0,0,10.66017929,0,0,0,31.8598878,0,0,0,0,0,0,0,0,0,0,0,2.097222222,0,0,2.542258733,283.1319559,285.6742146,0.008899154,0.991100846,1.246600588,0.389850503,0.999960402,0.973540124,0,0,0,0,0,0
11442,ethylene carbonate//[RoW] ethylene carbonate production,C1COC(=O)O1,O=C1OCCO1,0.006624624,6,4,2.367351851,60.4385619,33.54887502,-0.73,3.459753321,1.161417321,0.428612059,4.405777394,3.138958434,3.138958434,2.89384685,1.689722705,1.689722705,0.946923425,0.946923425,0.523159739,0.523159739,0.291666667,0.291666667,0.1532,17.3,88.062,88.01604399,6,84.03,0,3,3,0,3,0,34,0,0,1,1,1,0,0,1,0,1,0,1,1,0.666666667,0,0,35.53,34.85191666,9.473725908,0,4.794537184,0,0,0,0,0,0,13.21376393,0,0,0,6.15536563,14.26826309,0,0,0,0,13.21376393,0,0,0,6.15536563,0,19.36912956,9.473725908,0,0,0,0,0,0,4.794537184,0,0,6.15536563,0,13.21376393,0,0,0,0,9.473725908,0,4.794537184,0,0,0,0,0,0,0,0,0,18.66666667,0,0,26.94672608,65.11299607,92.05972215,0.292709183,0.707290817,1.046688971,0.026247746,0.956201513,0.378908448,0,3,0,3,0,0
11443,ethylene dichloride//[RoW] ethylene dichloride production,C(CCl)Cl,ClCCCl,0.009429624,4,4,1.974744871,6,6.854752972,0.58,4.58,3.58,2.58,3.414213562,2.170142508,3.6820004,1.914213562,1.034522484,2.103567451,0.377964473,1.133893419,0.071428571,0.642857143,0,0,1.464,21.44,98.96,97.96900549,4,94.928,0,0,0,0,2,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35.7107256,0,0,0,0,23.20187978,0,0,11.76000689,0,0,0,0,0,0,0,0,0,0,0,11.76000689,0,0,0,23.20187978,0,11.76000689,0,0,0,0,0,0,0,0,0,23.20187978,0,0,11.76000689,0,0,0,0,0,23.20187978,0,0,0,0,0,0,0,0,0,0,1.114197531,10.10802469,0,2.503092909,127.589853,130.0929459,0.019240804,0.980759196,1.170657114,0.391818934,0.999814879,0.943388213,0,0,0,0,0,0
11444,ethylene glycol diethyl ether//[RoW] ethylene glycol diethyl ether production,CCOCCOCC,CCOCCOCC,0.017429034,8,14,2.530060457,31.509775,61.49961227,-0.08,7.92,6.92,5.92,6.242640687,5.644923706,5.644923706,3.914213562,3.068914101,3.068914101,1.39384685,1.39384685,0.780256758,0.780256758,0.406526265,0.406526265,1.0594,32.986,118.176,118.0993797,8,104.064,0,2,2,0,2,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.46,50.79105206,9.473725908,0,0,0,0,0,13.8474744,13.21376393,13.21376393,0,0,0,0,0,9.473725908,0,0,0,13.8474744,26.42752786,0,0,0,0,0,26.42752786,9.473725908,0,13.8474744,0,0,0,0,0,0,0,0,0,0,26.42752786,0,0,13.8474744,0,9.473725908,0,0,0,0,0,0,0,0,0,0,17,0,0,6.066417697,392.2496799,398.3160976,0.015230159,0.984769841,1.956427107,0.162331361,0.999884014,0.955005395,0,2,0,2,0,0
11445,ethylene glycol dimethyl ether//[RoW] ethylene glycol dimethyl ether production,COCCOC,COCCOC,0.009499847,6,10,2.339092315,17.509775,20.98630086,-0.08,5.92,4.92,3.92,4.828427125,4.230710143,4.230710143,2.914213562,1.89384685,1.89384685,0.98559856,0.98559856,0.491581624,0.491581624,0.166666667,0.166666667,0.2792,23.752,90.122,90.06807956,6,80.042,0,2,2,0,2,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.46,38.06116783,9.473725908,0,0,0,0,0,0,14.21959508,13.21376393,0,0,0,0,0,9.473725908,0,0,0,0,27.43335901,0,0,0,0,0,27.43335901,9.473725908,0,0,0,0,0,0,0,0,0,0,0,13.21376393,0,0,14.21959508,0,9.473725908,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4.839295457,171.2675658,176.1068612,0.027479312,0.972520688,1.4833006,0.20096328,0.999622372,0.919827401,0,2,0,2,0,0
11446,ethylene glycol monoethyl ether//[RoW] ethylene glycol monoethyl ether production,CCOCCO,CCOCCO,0.008458539,6,10,2.339092315,17.509775,20.98630086,-0.08,5.92,4.92,3.92,4.828427125,3.97678223,3.97678223,2.914213562,2.100684816,2.100684816,0.920530223,0.920530223,0.439748805,0.439748805,0.20888729,0.20888729,0.0152,23.5788,90.122,90.06807956,6,80.042,1,2,2,1,2,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.46,37.74185635,9.843390349,0,0,0,0,0,6.9237372,6.606881965,13.21376393,0,0,0,0,0,9.843390349,0,0,0,6.9237372,19.82064589,0,0,0,0,0,24.92717329,4.736862954,0,6.9237372,0,0,0,0,0,0,0,0,6.606881965,13.21376393,0,0,0,6.9237372,0,9.843390349,0,0,0,0,0,0,0,0,0,0,16,0,0,4.375203082,177.1172504,181.4924535,0.024106804,0.975893196,1.505810496,0.223050948,0.999709389,0.929423001,0,2,1,2,1,0
13494,ethylene glycol//[RoW] ethylene glycol production,C(CO)O,OCCO,0.007359784,4,6,1.974744871,6,6.854752972,-0.08,3.92,2.92,1.92,3.414213562,2.308640753,2.308640753,1.914213562,1.132455532,1.132455532,0.447213595,0.447213595,0.1,0.1,0,0,-1.029,14.1716,62.068,62.03677943,4,56.02,2,2,2,2,2,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40.46,24.69266065,10.21305479,0,0,0,0,0,0,0,13.21376393,0,0,0,0,0,10.21305479,0,0,0,0,13.21376393,0,0,0,0,0,23.42681872,0,0,0,0,0,0,0,0,0,0,0,13.21376393,0,0,0,0,0,0,10.21305479,0,0,0,0,0,0,0,0,0,0,15,0,0,2.418821932,59.58390973,62.00273166,0.039011538,0.960988462,1.052043893,0.397296076,0.99923876,0.887531086,0,2,2,2,2,0
11447,ethylene oxide//[RoW] ethylene oxide production,C1CO1,C1CO1,0.005934028,3,4,2.25,7.509775004,8.754887502,-0.04,1.297837838,0.206165084,0.003402778,2.121320344,1.822461853,1.822461853,1.5,1.077350269,1.077350269,0.612372436,0.612372436,0.204124145,0.204124145,0,0,0.0166,10.819,44.053,44.02621475,3,40.021,0,1,1,0,1,0,18,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,12.53,19.21190722,4.736862954,0,0,0,0,0,0,0,13.21376393,0,0,0,0,0,4.736862954,0,0,0,0,13.21376393,0,0,0,0,0,13.21376393,4.736862954,0,0,0,0,0,0,0,0,0,0,0,0,13.21376393,0,0,0,4.736862954,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,6.0055,7.20194575,13.20744575,0.454705635,0.545294365,0.574467481,0.090799162,0.890641783,0.256154739,0,1,0,1,0,0
11450,ethylene vinyl acetate copolymer//[RoW] ethylene vinyl acetate copolymer production,CC(=O)OC=C.C=C,C=C.C=COC(C)=O,0.007312045,8,10,0,76.59772061,37.76879918,-1.05,10.04172533,9.344007371,20.31094675,6.991563832,5.015167194,5.015167194,3.77005561,2.052198841,2.052198841,0.776099421,0.776099421,0.249296986,0.249296986,0.117354024,0.117354024,1.4952,33.217,114.144,114.0680796,8,104.064,0,2,2,0,2,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,26.3,49.46565402,4.736862954,4.794537184,0,0,13.15787137,6.578935684,0,6.9237372,6.262080448,0,0,0,0,5.969305288,9.531400138,0,0,0,6.9237372,0,25.9988875,0,0,5.969305288,0,5.969305288,9.531400138,0,6.9237372,25.9988875,0,0,0,0,0,0,0,5.969305288,0,6.262080448,6.9237372,0,0,24.47367,0,4.794537184,0,0,0,0,0,0,0,0,0,25.16666667,0,0,102.0931283,270.3128698,372.4059981,0.274144694,0.725855306,1.891725317,0.007109737,0.961688456,0.403031858,0,2,0,2,0,0
11448,"ethylene, average//[RoW] ethylene production, average",C=C,C=C,0.00146792,2,4,2,0,2,-0.26,1.74,0.74,-6.106153846,2,1.414213562,1.414213562,1,0.5,0.5,0,0,0,0,0,0,0.8022,11.254,28.054,28.03130013,2,24.022,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41459011,0,0,0,0,13.15787137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.15787137,0,0,0,0,0,0,0,0,13.15787137,0,0,0,0,0,0,0,0,0,0,0,0,0,13.15787137,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6.0055,6.0055,0,1,0.5,0,1,1,0,0,0,0,0,0
11451,ethylenediamine//[RoW] ethylenediamine production,C(CN)N,NCCN,0.027284972,4,8,1.974744871,6,6.854752972,-0.08,3.92,2.92,1.92,3.414213562,2.568914101,2.568914101,1.914213562,1.316496581,1.316496581,0.577350269,0.577350269,0.166666667,0.166666667,0,0,-1.0962,18.1088,60.1,60.06874826,4,52.036,4,2,2,2,2,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52.04,25.78397454,11.46733495,0,0,0,0,0,0,13.08951281,0,0,0,0,0,0,0,0,0,11.46733495,0,13.08951281,0,0,0,0,11.46733495,13.08951281,0,0,0,0,0,0,0,0,0,0,0,0,13.08951281,0,0,0,0,0,11.46733495,0,0,0,0,0,0,0,0,0,0,11,0,0,2.397312358,52.63329523,55.03060758,0.043563254,0.956436746,1.028371901,0.398962089,0.999050671,0.875003508,0,2,2,2,4,0
11504,"fluorine, liquid//[RoW] fluorine production, liquid",FF,FF,0.073579639,2,0,1,0,2,-0.14,1.86,0.86,-9.282857143,2,0.755928946,0.755928946,1,0.142857143,0.142857143,0,0,0,0,0,0,0.8404,2.216,37.996,37.99680644,2,37.996,0,0,0,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.56543709,0,0,0,0,0,0,0,9.148426166,0,0,0,0,0,0,9.148426166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.148426166,0,0,0,0,0,0,0,0,0,0,9.148426166,0,0,0,0,0,0,0,0,0,16,0,0,0,0,9.499,9.499,0,1,0.5,0,1,1,0,0,0,0,0,0
4213,"fluorspar, 97% purity//[GLO] fluorspar production, 97% purity",[F-].[F-].[Ca+2],[Ca+2].[F-].[F-],0.002481532,3,0,0,2.754887502,0,1.11974026,31.97953347,11.18018906,3.11974026,0,1.463035727,3.671404893,0,0,0,0,0,0,0,0,0,-6.3728,5.754,78.074,77.95939742,3,78.074,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.94157168,9.408792763,0,0,0,0,0,0,0,0,0,0,0,0,37.73823451,9.408792763,0,0,0,0,0,0,0,0,37.73823451,9.408792763,37.73823451,0,0,0,0,0,0,0,0,0,0,0,47.14702727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.876154956,28.49533188,33.37148683,0.146117402,0.853882598,0.653784414,0.175113918,0.989267257,0.62569868,0,0,0,0,0,0
15722,"fluosilicic acid, without water, in 22% solution state//[RoW] phosphoric acid production, dihydrate process",F.F.F[Si](F)(F)F,F.F.F[Si](F)(F)F,0.13128328,7,2,-8.00E-08,19.65148445,3.609640474,-0.203116883,15.84325575,3.969389614,2025.615225,4.5,2.828354473,3.828354473,2,0.755928946,2.267786838,0.428571429,1.285714286,0,0,0,0,1.605,15.192,144.09,143.9829959,7,142.074,0,0,0,0,7,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.57147676,0,9.408792763,16.43120411,0,0,0,0,0,0,0,0,0,0,9.409215457,25.83999688,0,0,0,0,0,0,0,0,9.409215457,0,9.409215457,0,0,0,0,0,0,0,25.83999688,0,0,9.409215457,9.408792763,0,0,0,0,0,0,0,16.43120411,0,0,0,0,0,0,0,0,39.30555556,0,-6.611111111,0,149.1956918,304.1389701,453.3346619,0.329107179,0.670892821,1.786290791,0.004496731,0.944292574,0.337613069,0,0,0,0,0,0
11509,folpet//[RoW] folpet production,C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl,O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl,0.023321285,16,4,2.356719301,437.0670566,3867.430124,-0.42,12.04795811,4.109187739,2.154948029,11.92228525,7.615252963,10.69953638,7.399665467,4.136457196,6.043747277,2.987294328,7.100942799,1.951591592,3.293889834,1.353553655,2.544151367,3.2585,64.823,296.562,294.9028324,16,292.53,0,3,3,0,7,1,84,2,1,2,0,1,1,0,1,0,0,0,1,2,0.111111111,0,0,37.38,110.7715624,0,9.589074368,4.305215991,0,0,46.93555381,12.13273414,11.94792297,11.12690298,0,0,0,14.93892738,0,9.589074368,0,4.305215991,0,3.124567919,0,35.39237126,0,0,58.5651021,0,19.24414337,0,0,20.71597735,24.26546827,0,0,0,0,0,46.75074264,14.93892738,0,23.07482595,4.305215991,0,24.26546827,0,0,34.80281967,9.589074368,0,0,0,0,0,0,0,0,-0.883899282,29.79627551,17.17095711,0,222.7667944,923.4110983,1146.177893,0.194356213,0.805643787,1.979433009,0.003616534,0.980931018,0.530254374,0,3,0,3,0,0
15584,formaldehyde//[RoW] dimethyl carbonate production,C=O,C=O,0.003387866,2,2,2,2,2,-0.33,1.67,0.67,-5.36030303,2,1.115355072,1.115355072,1,0.288675135,0.288675135,0,0,0,0,0,0,-0.1849,7.121,30.026,30.01056468,2,28.01,0,1,1,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.07,12.90077313,4.794537184,0,0,0,0,0,0,0,0,6.7890761,0,0,0,0,4.794537184,0,0,0,0,0,0,0,0,6.7890761,0,6.7890761,4.794537184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7890761,0,4.794537184,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6.860246824,6.860246824,0,1,0.494895285,0,1,1,-1.08E-16,1,0,1,0,0
11511,"formic acid//[RoW] formic acid production, methyl formate route",C(=O)O,O=CO,0.014378919,3,2,2.187496097,10.26466251,2.754887502,-0.53,2.47,1.47,1.47,2.707106781,1.432812155,1.432812155,1.414213562,0.49390115,0.49390115,0.105409255,0.105409255,0,0,0,0,-0.2992,8.6928,46.025,46.0054793,3,44.009,1,2,1,1,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3,17.69500688,5.106527395,4.794537184,0,0,0,0,0,0,0,0,0,0,6.472220865,0,9.901064579,0,0,0,0,0,0,0,0,6.472220865,0,11.57874826,4.794537184,0,0,0,0,0,0,0,0,0,0,6.472220865,0,0,0,0,0,0,9.901064579,0,0,0,0,0,0,0,0,0,0,15,0,0,2.183235155,23.99709521,26.18033036,0.083392193,0.916607807,0.77128842,0.419839249,0.996516805,0.770686195,0,1,1,2,1,0
11513,fosetyl-Al//[RoW] fosetyl-Al production,CCOP(=O)=O.CCOP(=O)=O.CCOP(=O)=O.[Al+3],CCOP(=O)=O.CCOP(=O)=O.CCOP(=O)=O.[AlH3+3],0.037345049,19,18,-8.65E-08,293.0925853,2898.781552,0.112467532,27.45372246,23.2237385,56.62780691,14.97469149,10.13719574,12.82047732,8.31016683,4.63051342,7.916848765,1.924144132,4.040381587,0.703526101,2.110578302,0.316227766,0.948683298,2.1485,69.696,354.105,353.9962599,19,335.961,0,9,9,0,13,6,111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,130.11,122.7789561,0,13.57124149,27.39028971,0,0,0,20.7712116,0,19.82064589,0,0,0,0,41.08311505,40.96153119,0,0,0,20.7712116,19.82064589,0,0,0,41.08311505,0,37.18171101,40.96153119,0,20.7712116,0,0,0,0,0,0,23.72204993,23.72204993,37.18171101,0,0,0,20.7712116,0,13.57124149,0,27.39028971,0,0,0,0,0,0,0,0,68.47083333,-2.248611111,0,0,1517.387763,2987.488333,4504.876096,0.336832297,0.663167703,3.661820002,0.000437046,0.941564657,0.329871098,0,9,0,9,0,0
11568,glucose//[RoW] glucose production,C(C1C(C(C(C(O1)O)O)O)O)O,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,0.14748481,12,12,2.634408987,146.2188491,454.5175035,-0.24,9.845034014,3.648916103,1.581758759,9.300964908,6.238174395,6.238174395,5.574586063,3.56200947,3.56200947,2.719449317,2.719449317,1.86705949,1.86705949,1.081733811,1.081733811,-3.2214,35.986,180.156,180.0633881,12,168.06,5,6,6,5,6,1,72,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,110.38,68.64284444,30.26949993,0,0,0,0,0,0,0,6.606881965,24.41586555,6.290026729,0,0,0,30.26949993,0,0,0,30.70589228,6.606881965,0,0,0,0,0,62.84541122,4.736862954,0,0,0,0,0,0,0,0,0,37.31277424,0,0,0,0,0,0,4.736862954,25.53263697,0,0,0,0,0,0,0,0,0,0,41.66666667,0,0,193.430194,296.0683887,489.4985827,0.395159865,0.604840135,1.706646364,0.003126917,0.918612367,0.282974362,0,6,5,6,5,0
